Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
TUR,11400.17814,11289.90986,11665.21327,12357.18159,11594.01885,12310.20184,13010.25689,13776.056669999998,13874.09019,13197.75597,13862.050430000001,12842.35786,13468.49905,14020.936109999999,15161.62025,16309.68325,17250.77173,17901.47793,17836.80519,16783.441469999998,17959.25911,19660.88949,20282.02838,21650.75677,22401.88043,23388.4813,23756.48429,25129.34065
TUV,2353.7157620000003,2425.196423,2477.506569,2566.108775,2819.524183,2666.815396,2500.7924129999997,2744.725059,3160.31176,3097.908226,3043.414457,3063.230227,3262.612943,3111.228556,3029.763194,2876.577955,2906.2238039999997,3058.800344,3272.006838,3096.7152579999997,2986.4498559999997,3181.601723,3031.898968,3143.110114,3159.486065,3419.203468,3492.4974119999997,3575.103821
TZA,1472.58375,1454.3306400000001,1414.3067210000002,1384.177184,1361.412353,1368.211617,1390.970798,1402.6195890000001,1418.1330150000001,1449.367072,1481.527903,1528.500436,1593.244872,1655.221156,1733.517325,1820.07786,1847.6026510000002,1942.488616,1986.9149539999999,2028.6098129999998,2090.583225,2186.131582,2227.828714,2316.44306,2402.099346,2490.957101,2583.589673,2683.304024
UGA,769.4524841,785.1074145,785.2856907,823.1969912999999,848.0949739,916.2448658,968.6436054,987.138325,1004.0660310000001,1051.312041,1049.778625,1067.9612029999998,1122.249626,1154.200711,1190.574441,1222.703216,1308.421644,1370.2745949999999,1439.110548,1485.027085,1515.8664119999999,1602.544811,1608.439799,1610.810913,1637.275081,1665.9499050000002,1687.0827359999998,1697.7065109999999
UKR,10463.95996,9563.882136,8611.474559,7382.299722,5717.528569,5059.822915,4594.432331,4497.390275,4451.547944,4484.733006,4797.380277,5291.680225,5622.439849,6201.063279999999,7004.327676000001,7246.351027,7828.081179000001,8497.059496,8739.686077,7479.34217,7824.498452,8281.867126000001,8322.173034,8338.91505,8243.473515000001,7464.939834000001,7668.055776,7894.392926
URY,9840.72007,10117.19702,10840.71829,11047.22672,11764.79924,11511.0894,12066.249670000001,13005.638990000001,13506.11129,13175.44318,12874.76476,12358.045,11400.22433,11499.40964,12080.456259999999,12975.75648,13485.554869999998,14330.294719999998,15307.85795,15900.829259999999,17082.40466,17904.74583,18477.37913,19270.5761,19827.56499,19831.4459,20093.63226,20551.40942
USA,37062.130260000005,36543.08492,37321.12904,37843.573280000004,38891.6982,39476.26582,40500.79542,41811.63877,43166.08185,44672.54941,45986.05271,45977.54999,46366.57797,47260.041939999996,48597.337360000005,49762.2379,50598.94836,51011.42503,50383.840560000004,48557.86764,49374.178889999996,49793.71352,50520.348289999994,51003.68599,51921.984639999995,53005.63615,53399.359169999996,54225.44612000001
UZB,3071.022647,2991.446165,2594.852007,2478.2093760000002,2303.672203,2242.059663,2236.9765350000002,2309.349584,2370.19491,2445.609277,2503.657346,2575.992404,2646.445073,2725.692293,2901.895529,3069.115166,3253.221059,3525.4355579999997,3781.528957,4019.435793,4239.702208,4469.997484,4765.860109,5067.360265,5370.865802,5700.236028,6038.928299,6253.10386
VCT,5576.149208,5623.316611,5971.453224,6220.175340999999,6140.462021,6617.8455380000005,6705.940527000001,6945.601881999999,7235.134246,7434.165951999999,7554.635333,7677.371515999999,8150.909745,8761.171151,9107.742097,9318.463173999999,10019.88113,9848.748636,10494.01034,10265.45945,9915.577619,9871.648577,10009.13083,10193.27262,10290.11096,10468.26274,10583.05397,10727.14607
VNM,1452.877479,1507.191728,1603.903822,1699.2221530000002,1815.275905,1954.776754,2104.5051120000003,2244.310844,2343.440239,2426.282479,2562.104865,2692.125097,2833.770963,3000.3111559999998,3196.297215,3405.679195,3609.683037,3831.243217,4009.9593210000003,4185.019792,4408.1686119999995,4632.765965,4821.137231000001,5024.438902000001,5264.8281,5554.858056,5837.628704,6171.884192
VUT,2549.287954,2557.053812,2547.88244,2493.5887829999997,2646.6496309999998,2609.434204,2614.769639,2693.1085129999997,2760.384391,2719.729957,2822.917121,2663.600485,2466.654977,2507.806814,2541.5798640000003,2609.539864,2761.023672,2833.643045,2944.26146,2970.0330649999996,2948.032937,2915.2998850000004,2899.1644149999997,2890.18939,2892.3416039999997,2806.789686,2856.4753100000003,2921.908676
WSM,3649.144217,3538.921508,3499.974858,3607.802844,3483.154586,3685.713886,3924.3410240000003,3928.604459,3996.659685,4065.811846,4325.830632,4600.843261999999,4773.0818770000005,4958.283843,5155.135068,5335.149447,5405.190890999999,5709.361492,5728.009131,5414.239286,5399.893096,5667.4905340000005,5644.292861,5489.787093999999,5511.163112,5558.791879,5914.281290999999,6021.5574240000005
ZAF,9696.384085,9378.590638,8963.083127,8862.016475,8944.71037,9032.900247,9243.94213,9323.756817,9220.957918,9294.563712000001,9538.968503,9661.165358,9878.963128,10037.42149,10364.36297,10783.194959999999,11261.95976,11741.35315,11989.86005,11676.04494,11887.80503,12118.73786,12215.25187,12339.7324,12389.714670000001,12377.659259999999,12286.69712,12294.87614
ZMB,2341.933063,2280.7169440000002,2184.880745,2275.014162,2025.7540579999998,2029.481349,2096.6604039999997,2115.319145,2047.091657,2081.720118,2102.983169,2154.862984,2191.9618140000002,2282.299191,2378.300439,2482.582018,2607.1327760000004,2748.858048,2881.811825,3060.067789,3279.277161,3361.112069,3509.413319,3576.6806909999996,3632.503753,3627.2020409999996,3652.151926,3689.250826
ZWE,2605.794934,2681.495078,2384.972017,2360.793275,2529.82666,2488.298018,2698.917289,2725.8886899999998,2761.318526,2699.8575100000003,2583.49099,2590.18453,2334.44882,1917.2517460000001,1785.608965,1662.4856849999999,1582.409117,1501.078384,1215.020416,1336.212644,1474.8771279999999,1667.137943,1871.3663399999998,1929.7650010000002,1925.138698,1912.2802609999999,1879.6281190000002,1899.774977
