Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,pop_2017,pop_mean56,pop_mean3
PYF,22.05,22.85546448,23.72595628,24.62622951,25.5295082,26.4295082,27.33032787,28.24754098,29.19590164,30.18989071,31.23306011,32.31666667,33.43060109,34.55901639,35.68825137,36.81639344,37.94098361,39.07978142,40.24480874,41.45027322,42.68934426,43.95846995,45.24945355,46.55628415,47.86994536,49.20081967,50.53278689,51.84098361,53.07431694,54.20081967,55.19562842,56.08360656,56.92486339,57.80846995,58.79672131,59.91338798,61.12868852,62.39781421,63.64808743,64.82459016,65.9215847,66.94153005,67.89590164,68.79098361,69.64098361,70.44590164,71.20054645,71.9068306,72.56311475,73.17486339,73.72759563,74.23579235,74.73442623,75.26885246,75.8715847,76.55956284,77.32431694,51.42174768,75.9
QAT,4.429026701,4.846080965,5.315848407,5.819724376,6.342204996,6.877174849,7.432816537,8.027648579,8.688544358,9.432730405,10.28630491,11.24323859,12.25159345,13.23893196,14.16132644,14.97295435,15.71429802,16.54547804,17.68415159,19.27433247,21.37329888,23.89285099,26.65624462,29.41042205,31.96218777,34.2749354,36.37734711,38.22515073,39.78208441,41.0374677,41.98888889,42.68018949,43.20120586,43.67743325,44.22523686,44.98742463,46.04720069,47.40999139,49.04797588,51.01352283,53.13402239,55.61231697,59.30973299,65.36218777,74.49293712,87.02687339,102.466236,119.6677003,137.0180879,153.2881998,168.1355728,181.7026701,193.8391904,204.5149871,213.7415159,221.3440138,227.3222222,58.03217432,213.2001723
ROU,80.55591734,81.08253017,81.60914301,82.13565165,82.62384301,83.42211513,84.80612139,85.95915169,86.86785187,87.91524703,88.83201789,89.68462707,90.45619953,91.29733872,92.4441391,93.56444387,94.4520969,95.30026917,95.90382912,96.56443952,97.31340193,97.74849787,98.06716159,98.35868716,98.79060085,99.24142138,99.6328471,100.1027264,100.9873905,101.1634402,100.2403687,99.33881286,99.20369563,99.03799834,98.84644211,98.54916347,98.26156929,98.03277146,97.87473868,97.70132341,96.34743807,94.53384957,93.82181344,93.26846957,92.70234368,92.15479607,90.83901866,89.33394954,88.53119621,88.01074114,87.53324934,87.20126511,86.87429031,86.53068063,86.12430894,85.63252782,85.12925504,92.43051272,86.09583913
RUS,7.396971925,7.479644538,7.563171334,7.647674337,7.733092535,7.777204934,7.821622397,7.866283912,7.911189479,7.956339098,8.00215986,8.048163661,8.09453354,8.141086458,8.187944442,8.245723751,8.303869139,8.362441618,8.421441188,8.481416966,8.538220068,8.592033533,8.643589517,8.709300516,8.777207984,8.840417451,8.902284632,8.960185968,9.012901199,9.047739621,9.067995937,9.071961781,9.063735416,9.055186606,9.0592431,9.046306255,9.030982834,9.014589318,8.982780741,8.948996663,8.911609395,8.870433931,8.830256615,8.794642038,8.76107113,8.734387528,8.719462392,8.716094712,8.718719877,8.722634362,8.729437799,8.744141951,8.762780128,8.781877489,8.798804045,8.813796287,8.823117238,8.544577213,8.798159274
RWA,121.4469396,123.6564248,125.779165,128.160681,131.0471828,134.5391974,138.5616944,142.9778273,147.5715849,152.1905553,156.8032833,161.4795298,166.2878395,171.333563,176.6960681,182.38788,188.391366,194.7192947,201.3811917,208.379246,215.4451561,222.5100122,229.9803,238.4234293,248.0789218,259.7353871,272.8873531,284.9687475,292.5021484,293.3035266,285.8434941,271.6599514,255.3672071,243.4169031,240.2950142,247.8787191,264.3851642,286.1699635,307.7924199,325.3223754,337.6329955,346.015606,351.8583705,357.4559384,364.4805432,373.1892987,382.9510336,393.5212404,404.4364005,415.3563843,426.2695987,437.3268342,448.526591,459.8847588,471.4046615,483.0769355,494.8685448,269.9651306,471.4554519
SAU,1.962552275,2.0295317,2.101074574,2.175850471,2.253178365,2.332989408,2.416555875,2.506168796,2.604853723,2.714990999,2.83808084,2.974333043,3.123285218,3.283884653,3.455708963,3.637088603,3.829205141,4.037717066,4.270206867,4.531164493,4.822398113,5.139382888,5.472341128,5.807798799,6.135356726,6.451633491,6.757095209,7.049957436,7.329402844,7.594962529,7.846633235,8.084343789,8.308058371,8.518014225,8.715601319,8.899691583,9.073669227,9.248988459,9.44061981,9.659212259,9.910076337,10.19044979,10.49287339,10.80569291,11.12051226,11.43341645,11.74707469,12.06721434,12.40248222,12.75796789,13.1358568,13.53048905,13.92967172,14.3168187,14.67985803,15.01411227,15.32230833,7.408604521,14.670263
SDN,4.529038721,4.651425505,4.779166246,4.912467593,5.051544613,5.196702862,5.348189815,5.506115741,5.670551768,5.841689815,6.019501263,6.204436869,6.397737374,6.600986953,6.815294613,7.04044234,7.275916246,7.522034091,7.779116162,8.046895202,8.327095539,8.618501684,8.914454125,9.206045034,9.487595118,9.755326599,10.01290152,10.27117677,10.54542845,10.84637795,11.17849958,11.53785143,11.9164979,12.30245581,12.68718056,13.06843855,13.44952652,13.8340686,14.22778788,14.63495918,15.05595918,15.4895686,15.93656608,16.39759975,16.87285816,17.36309554,17.86761574,18.3833064,18.9059234,19.43239057,19.96141204,20.49370497,21.03068392,21.57468771,22.12739646,22.68897306,23.25841751,11.73423828,22.13035241
SEN,17.11573781,17.591352,18.0841687,18.59612528,19.12884226,19.6811458,20.25262037,20.84630447,21.46597413,22.11346284,22.79363216,23.50342284,24.22710227,24.94337506,25.63864852,26.30589519,26.95444346,27.60746377,28.29746014,29.0481795,29.86723108,30.74876123,31.68594505,32.66673765,33.68170155,34.72788137,35.80686646,36.91879707,38.06471719,39.24384252,40.45942451,41.70635745,42.96561575,44.21219031,45.42983431,46.61131772,47.76672726,48.91909313,50.10105958,51.33772399,52.63853425,54.00125175,55.42507661,56.90512647,58.43902768,60.0257778,61.67120449,63.38730068,65.18940944,67.08683841,69.08486989,71.17598816,73.34088194,75.55243858,77.79044305,80.04785748,82.32777749,41.77556116,77.79691304
SGP,2540.895522,2612.238806,2679.104478,2748.656716,2816.268657,2887.164179,2951.641791,3002.985075,3048.507463,3096.268657,3153.58209,3212.537313,3273.134328,3328.059701,3377.014925,3422.835821,3470.597015,3512.835821,3557.462687,3602.902985,3780.350746,3949.949254,4001.583582,4077.941791,4083.51791,4079.661194,4141.476119,4247.922388,4374.479104,4547.958209,4679.228358,4821.937313,4945.479104,5103.056716,5260.456716,5478.662687,5665.728358,5861.51194,5908.541791,6011.771642,6176.137313,6186.592593,5989.557496,6047.407837,6191.236575,6342.024496,6602.300719,6913.422857,7125.104286,7231.811966,7363.193182,7524.6983,7636.721358,7714.702398,7806.77292,7908.720733,7915.730606,4841.965695,7810.06535
SLB,4.3371204,4.468167203,4.604001429,4.743908539,4.889138978,5.038442301,5.192961772,5.356234369,5.533226152,5.726688103,5.938263666,6.166416577,6.407609861,6.657091819,6.911218292,7.168274384,7.428974634,7.69371204,7.963451233,8.238906752,8.520150054,8.806466595,9.095962844,9.385816363,9.674919614,9.962057878,10.24876742,10.53819221,10.83433369,11.14112183,11.45955698,11.7882458,12.12775991,12.47677742,12.83404787,13.20003573,13.57438371,13.95652019,14.34576635,14.74130046,15.14301536,15.55062522,15.96173633,16.37456234,16.78760272,17.19978564,17.61128975,18.02347267,18.43797785,18.85637728,19.27881386,19.70457306,20.13265452,20.56105752,20.98899607,21.41546981,21.8414791,11.63237685,20.9885078
SLE,32.2693821,32.73778055,33.22823497,33.73793295,34.26564145,34.81091715,35.37723746,35.97351067,36.61136049,37.29923802,38.04071765,38.83390136,39.67496536,40.55788307,41.47791632,42.43496814,43.43031311,44.46194237,45.52755611,46.62567193,47.73174009,48.84177057,49.99655029,51.25335273,52.63992796,54.2039069,55.89731227,57.5364921,58.87320587,59.74294819,60.08920754,60.00737046,59.67441119,59.34637019,59.22442505,59.32876143,59.64886395,60.31651427,61.48244666,63.23492657,65.65734275,68.67852591,72.03586866,75.36291216,78.39261568,81.02926018,83.33911056,85.4166251,87.42394015,89.48074259,91.60005542,93.73930452,95.90023552,98.07650319,100.2635772,102.4686894,104.699529,59.29846339,100.2695899
SLV,136.3664269,140.4247962,144.6468585,148.9777458,153.3747242,157.8134772,162.2878177,166.7981775,171.3528537,175.9517986,180.5835012,185.2245084,189.8476259,194.4226859,198.9220624,204.6175193,208.9750965,213.2005792,217.2449807,221.0764479,224.6797297,228.0752896,231.3177124,234.4851351,237.6380309,240.7791023,243.9051158,247.0576737,250.2868243,253.6189189,257.0780405,260.6337355,264.1891892,267.6131757,270.8067085,273.7415541,276.4360521,278.8950772,281.1383687,283.186583,285.0367761,286.6941602,288.2014961,289.6126931,290.9730212,292.3010618,293.6040058,294.8986969,296.2005792,297.5205598,298.8687259,300.2531853,301.6784266,303.1461873,304.6562741,306.2124517,307.8114382,240.6200253,304.6716377
SMR,263.15,269.9833333,277.0166667,283.8666667,290.6833333,297.25,303.8166667,309.8166667,314.9166667,318.9666667,321.7166667,323.3,324.4333333,326.0333333,328.9166667,333,338.2666667,344.3333333,350.5,356.0166667,361.1,365.7166667,370.1666667,374.25,378.4666667,382.6833333,386.8333333,391.1,395.6666667,400.7166667,406.4333333,412.4833333,419.0166667,425.2666667,431.2833333,436.8166667,441.8,446.65,451.6,456.9666667,462.7,468.6833333,474.9,481.1,487.3333333,493.5666667,499.6166667,505.85,512.05,518.5,525.0666667,531.9,538.3833333,544.2833333,549.3333333,553.3833333,556.6666667,405.5143275,549
SOM,4.485758919,4.581550674,4.680783945,4.783890713,4.891186597,5.011375012,5.146324162,5.282280741,5.399993624,5.490727516,5.531807313,5.539296075,5.588688749,5.782357254,6.185354034,6.837550611,7.694969235,8.636050626,9.490252495,10.13664998,10.52837696,10.70623266,10.74412599,10.75641917,10.82621226,10.97869098,11.18708994,11.42170912,11.63390984,11.79160742,11.88500016,11.93697835,11.98681895,12.08906494,12.28184716,12.58072018,12.9713951,13.42553002,13.90032678,14.36458539,14.80986865,15.24558772,15.67953104,16.12559059,16.59375299,17.08533969,17.59587465,18.12298913,18.66291006,19.21322249,19.77352791,20.34586668,20.93338381,21.54035292,22.17000191,22.823343,23.5000526,11.91920501,22.17789928
STP,67.240625,67.11666667,66.85104167,66.8875,67.49583333,68.815625,70.70104167,72.96458333,75.25104167,77.346875,79.15416667,80.76770833,82.31458333,84.03125,86.04895833,88.421875,91.07708333,93.84270833,96.509375,98.90520833,100.9895833,102.81875,104.4979167,106.1614583,107.9520833,109.86875,111.890625,114.03125,116.278125,118.6385417,121.1395833,123.7666667,126.465625,129.1385417,131.7229167,134.1885417,136.5697917,138.9770833,141.5479167,144.38125,147.5229167,150.9260417,154.5541667,158.3010417,162.1145833,165.9666667,169.896875,173.8677083,177.9302083,182.0583333,186.25,190.509375,194.8385417,199.2354167,203.7010417,208.2395833,212.840625,123.5354715,203.7253472
SUR,1.911461538,1.963641026,2.016205128,2.07049359,2.126878205,2.18675,2.248403846,2.305980769,2.351589744,2.379955128,2.388608974,2.380282051,2.361179487,2.340378205,2.324705128,2.316435897,2.314378205,2.317032051,2.321314103,2.32549359,2.32900641,2.333538462,2.341666667,2.356794872,2.381217949,2.415814103,2.459320513,2.508916667,2.560846154,2.612,2.661641026,2.710019231,2.756660256,2.801519231,2.844384615,2.884846154,2.922782051,2.958717949,2.993608974,3.028141026,3.062435897,3.096435897,3.130333333,3.164294872,3.198371795,3.232737179,3.267339744,3.302230769,3.337301282,3.372455128,3.407621795,3.442801282,3.477820513,3.512358974,3.546205128,3.579282051,3.611551282,2.711476946,3.545948718
SVK,87.14484407,88.11201663,89.02322245,89.96550936,90.87282744,91.71862786,92.50243243,93.22068607,93.94193347,94.34975052,94.74945946,95.56386694,96.49573805,97.49735967,98.52609148,99.5739501,100.6341164,101.6658004,102.6813514,103.5304574,104.2849272,105.0956133,105.862183,106.5924532,107.313264,107.98,108.5829522,109.16,109.6869439,110.1702079,110.2555925,110.2913929,110.7132017,111.1503326,111.4760707,111.7122869,111.9187318,112.0689397,112.183368,112.0316008,111.8267568,111.7861123,111.6893369,111.6898129,111.7007692,111.7059044,111.7385031,111.8343659,112.006779,112.1088769,112.2605224,112.4517343,112.5726377,112.686624,112.8031488,112.9392755,113.128395,105.2145554,112.8096828
SVN,79.15248262,79.62507448,80.28654419,81.03843098,81.88480636,82.91484608,83.88917577,84.63485601,85.0980139,85.64503476,86.31256207,87.00263158,87.72080437,88.18927507,89.05566038,90.37979146,91.4785005,92.48003972,93.47562066,94.40491559,94.66390268,94.85273088,95.4479146,95.93614697,96.4071996,97.61489573,98.79721946,99.06633565,99.12368421,99.21355511,99.2765144,99.13098312,98.89503476,98.7806852,98.8019861,98.74021847,98.60754717,98.39270109,98.46300894,98.75496524,98.91062562,99.03326713,99.09299901,99.15650447,99.32840119,99.64587885,100.2046673,100.3632572,101.2745283,101.7171301,101.9286495,102.1429494,102.2816783,102.3823237,102.4593347,102.5343595,102.6190665,94.71424415,102.4586726
SWE,18.32626115,18.42761612,18.53177365,18.67074621,18.84742652,19.02762831,19.17417507,19.28223668,19.41821904,19.60033387,19.73566798,19.79407321,19.8282205,19.88583857,19.96499732,20.03773944,20.10903153,20.1676634,20.21172199,20.25279281,20.2770946,20.28869474,20.29788224,20.31633523,20.34991958,20.39730224,20.46547741,20.55975289,20.69738266,20.85791051,21.0005727,21.12410928,21.24716333,21.39870595,21.51128089,21.54554272,21.55788371,21.56985427,21.58666959,21.62136034,21.6794853,21.75015353,21.83123507,21.91726617,22.00509821,22.12922211,22.29393186,22.46828727,22.66051323,22.85452552,23.02776478,23.36960279,23.56846615,23.80523434,24.05829958,24.36248803,24.71764504,20.99060135,24.07534065
SWZ,20.78215116,21.25790698,21.73819767,22.23656977,22.76430233,23.32459302,23.91581395,24.54302326,25.20860465,25.91447674,26.6630814,27.45523256,28.28843023,29.15767442,30.05953488,31.00081395,31.98360465,32.99761628,34.03162791,35.07976744,36.12069767,37.16494186,38.2744186,39.53348837,40.99331395,42.68854651,44.57598837,46.53813953,48.41174419,50.07982558,51.4897093,52.67639535,53.72238372,54.75430233,55.86,57.07930233,58.37180233,59.65168605,60.79238372,61.71325581,62.37947674,62.84476744,63.22046512,63.66587209,64.29494186,65.14616279,66.18802326,67.37773256,68.64389535,69.93273256,71.23593023,72.56732558,73.92186047,75.29633721,76.68668605,78.08709302,79.49151163,47.54168707,76.69003876
SYC,93.23695652,95.74347826,98.20869565,100.7,103.2608696,105.8673913,108.5021739,111.1608696,113.8369565,116.5217391,118.9021739,121.8021739,123.6782609,125.95,128.8956522,131.5304348,134.3173913,135.1086957,136.273913,137.523913,139.2065217,140.0282609,139.8586957,140.6891304,141.8347826,142.7217391,148.9108696,149.4673913,150.3630435,151.1021739,153.1282609,153.8326087,157.0717391,161.3152174,163.7043478,166.123913,168.0847826,171.4043478,174.8043478,176.3717391,176.526087,182.0065217,179.9586957,179.2934783,180.126087,183.9130435,184.8543478,189.0347826,189.7782609,195.1521739,190.0891304,191.9630435,195.5413043,198.6065217,203.0847826,205.8195652,208.3543478,152.0201373,202.5036232
TCA,6.066315789,6.066315789,6.042105263,6.010526316,5.970526316,5.925263158,5.884210526,5.851578947,5.864210526,5.929473684,6.058947368,6.233684211,6.448421053,6.68,6.892631579,7.076842105,7.248421053,7.424210526,7.646315789,7.914736842,8.271578947,8.677894737,9.125263158,9.573684211,10.00631579,10.39473684,10.76210526,11.13894737,11.59684211,12.16,12.84842105,13.65052632,14.51473684,15.36526316,16.13894737,16.80631579,17.39789474,18.01578947,18.80421053,19.86631579,21.24736842,22.88631579,24.64210526,26.34526316,27.84,29.09684211,30.14736842,31.03263158,31.83684211,32.62526316,33.40105263,34.13789474,34.85052632,35.51473684,36.14631579,36.73684211,37.31157895,16.14297322,36.13263158
TCD,2.428853175,2.477155556,2.526627778,2.57659127,2.626645238,2.676325397,2.726040476,2.777263492,2.832044444,2.891705556,2.957215079,3.027859524,3.101295238,3.175223881,3.246464422,3.313397395,3.378326715,3.443174238,3.510733799,3.583260801,3.661187262,3.744597363,3.835049238,3.934280496,4.043468075,4.16375953,4.294859435,4.434830845,4.580754447,4.730669473,4.884117694,5.042160896,5.206165025,5.378123412,5.559658513,5.75058291,5.950802891,6.162053685,6.386472363,6.625285102,6.87977446,7.148736499,7.427891518,7.711279384,7.994765724,8.276363564,8.557582592,8.842011595,9.134995235,9.440281131,9.759093869,10.08984673,10.43010562,10.77623729,11.12564565,11.47755956,11.83290502,5.518423817,11.12648083
TGO,29.37168597,29.65168229,30.00117669,30.55842986,31.41441441,32.61682295,34.1136606,35.77459092,37.41325611,38.89542195,40.18499724,41.32344181,42.34868542,43.3282221,44.31781577,45.31081081,46.30568119,47.37027027,48.59066005,50.0246185,51.70139732,53.5956242,55.63960287,57.73555801,59.80867807,61.84997242,63.87350616,65.85637066,67.77666851,69.62566648,71.37839676,73.05252804,74.73664277,76.55160875,78.5810627,80.86482809,83.37104247,86.02726604,88.7241037,91.38383894,93.9836367,96.55216032,99.12485751,101.7576393,104.4910461,107.3320831,110.2663173,113.289134,116.3903659,119.561537,122.8034933,126.1166023,129.4897591,132.9088987,136.3633388,139.848759,143.3663173,73.41573076,136.3736655
THA,55.24516824,56.9223003,58.6565425,60.44614692,62.28893891,64.18034411,66.11698017,68.09870031,70.1262581,72.19736734,74.31134882,76.45871714,78.61763981,80.76011666,82.86510599,84.92403649,86.93849948,88.91040341,90.84598837,92.75053926,94.61430641,96.43477069,98.23288575,100.0373505,101.8643328,103.7336158,105.6282292,107.4836736,109.2115837,110.7534322,112.0757913,113.2100413,114.2416,115.2922664,116.4473566,117.7385973,119.1323103,120.5685823,121.9570769,123.232048,124.3776977,125.4147938,126.3578305,127.2333203,128.061755,128.8421461,129.5692126,130.2545753,130.9124606,131.5524046,132.1813502,132.7956683,133.3810899,133.9168353,134.3882245,134.7912741,135.1318542,103.3809384,134.3654446
TJK,15.42671478,15.97998714,16.56354673,17.16529723,17.77617176,18.39438411,19.02136325,19.65485853,20.2931409,20.93511718,21.58038725,22.22966562,22.88524578,23.55026436,24.22788654,24.91886253,25.62517148,26.35313661,27.11074593,27.90377965,28.72805087,29.58172335,30.47475707,31.41986996,32.42204201,33.49016147,34.60953844,35.73242355,36.79481995,37.75170049,38.58755359,39.3182052,39.96937696,40.58182338,41.18828237,41.79436982,42.39984281,43.02437125,43.69024007,44.41415404,45.20666619,46.06807659,46.99111889,47.96256788,48.97239211,50.01826951,51.10306516,52.22726493,53.39253358,54.59867105,55.84416262,57.12390683,58.4296156,60.25640194,61.59591746,62.93827187,64.28128918,36.67682852,61.59686376
TKM,3.528955376,3.650347924,3.774717511,3.900715,4.027406209,4.154110187,4.280984402,4.40871832,4.538546166,4.671276573,4.807022322,4.945445066,5.086317111,5.229251165,5.37390888,5.52063286,5.669476305,5.819794437,5.970714787,6.12177984,6.27280446,6.424501522,6.57866278,6.737643904,6.903194093,7.074364267,7.250694784,7.43492435,7.630640734,7.839393101,8.063296661,8.298774286,8.534864767,8.756833997,8.954184666,9.12336731,9.267580278,9.391775371,9.503823974,9.610220671,9.712255017,9.809975954,9.907307471,10.00872045,10.11776435,10.23579044,10.36353712,10.50318558,10.65679995,10.82546337,11.01028025,11.20983764,11.41931139,11.63203243,11.84279361,12.0497606,12.25304833,7.69630755,11.84152888
TLS,34.2195696,34.84243443,35.49085407,36.16583726,36.86738399,37.57067922,38.26704775,38.99172831,39.79414929,40.69435104,41.75823806,42.93873571,44.01055817,44.66866174,44.7198386,44.04485541,42.77713517,41.28157364,40.07209146,39.5133154,39.74478816,40.64761264,42.00726295,43.48944183,44.85171486,46.01102892,47.04250168,48.04801614,49.18924008,50.567115,52.25359785,54.16509751,56.0599193,57.61156691,58.60437122,58.90490921,58.64115669,58.18386012,58.05440484,58.61513114,60.02225958,62.1267653,64.61681237,67.02743779,69.03053127,70.51923336,71.61889711,72.50235373,73.43786147,74.6194351,76.09435104,77.79152656,79.64801614,81.56112979,83.45507734,85.31748487,87.17626093,53.99907384,83.444564
TON,88.53472222,92.02638889,95.84027778,99.6625,103.2805556,106.6375,109.7944444,112.6347222,115.1069444,117.1791667,118.775,119.9263889,120.8166667,121.6791667,122.7055556,123.9638889,125.4097222,126.8944444,128.1944444,129.1763889,129.7958333,130.1125,130.2416667,130.3361111,130.4902778,130.7569444,131.0888889,131.4819444,131.8458333,132.1569444,132.4069444,132.6333333,132.8388889,133.1013889,133.4388889,133.8458333,134.3402778,134.9097222,135.5430556,136.225,136.9597222,137.7555556,138.5958333,139.4527778,140.3347222,141.2347222,142.1625,143.0625,143.8944444,144.6347222,145.2458333,145.7652778,146.2888889,146.9194444,147.7277778,148.7805556,150.0277778,129.2047758,147.8092593
TTO,168.6861598,171.5444444,173.9900585,176.0769981,177.8590643,179.3183236,180.4890838,181.5727096,182.8163743,184.4040936,186.4261209,188.8384016,191.5384016,194.3573099,197.17154,199.9333333,202.6824561,205.4807018,208.4214425,211.5610136,214.9231969,218.4426901,221.9641326,225.2816764,228.2510721,230.8091618,232.9916179,234.8719298,236.5738791,238.1871345,239.7479532,241.2255361,242.5744639,243.7267057,244.6395712,245.2951267,245.7461988,246.1095517,246.5448343,247.1703704,248.0272904,249.0910331,250.3025341,251.5662768,252.8136452,254.0241715,255.2163743,256.4077973,257.6253411,258.8888889,260.1925926,261.5181287,262.8163743,264.0337232,265.1251462,266.0744639,266.8859649,225.7693786,265.0777778
TUN,27.26529995,27.6978051,28.17737513,28.6985775,29.25681643,29.85501416,30.49450953,31.1673983,31.86246782,32.57207132,33.29486998,34.03413363,34.79244979,35.57391864,36.38308445,37.21547374,38.07290165,38.97342302,39.94085994,40.9897464,42.12811535,43.34423919,44.6085672,45.88015577,47.12845005,48.33777034,49.51244851,50.66593074,51.821138,52.99174176,54.18179712,55.37606205,56.5453656,57.65059217,58.6635878,59.57799305,60.40262616,61.14440654,61.81605304,62.43046473,62.98726184,63.49334449,63.97835994,64.47992405,65.02627446,65.62909372,66.28531797,66.98851699,67.72550206,68.48565268,69.26793898,70.07381565,70.89700051,71.7295829,72.56475927,73.39886715,74.22841787,50.66254969,72.56440311
TUR,36.57198004,37.4632031,38.37083014,39.2971064,40.24396788,41.21133142,42.19944779,43.21093512,44.24900407,45.31562829,46.41265023,47.5387199,48.68871796,49.85543833,51.03388771,52.2192625,53.41300105,54.62356587,55.8631953,57.13904214,58.4545249,59.8019269,61.16370464,62.51589075,63.84091447,65.13323155,66.39668152,67.63471278,68.85442225,70.0618466,71.25570859,72.43594325,73.61164326,74.79455323,75.99285501,77.21009836,78.4435365,79.68710939,80.93152034,82.16951132,83.40562868,84.64204098,85.86697894,87.06502475,88.22863714,89.3460559,90.42953237,91.52454036,92.69283292,93.97621454,95.38278783,96.89054091,98.47242571,100.0878708,101.7001312,103.3125346,104.9140756,68.82893165,101.7001789
TUV,208.2,212.9666667,217.9333333,222.8,227.1666667,231.2666667,234.6666667,237.7666667,240.4666667,243.4333333,246.0333333,248.6,251.2333333,253.8666667,255.9,258.3,260.5333333,262.9333333,265.4,268.4,271.8,276.1333333,280.4333333,284.3333333,288.3333333,291.5666667,294,296.1,298.2333333,300.1,301.7666667,303.6333333,305.2,306.3333333,307.6666667,308.5333333,309.2333333,310.2,311.5,314,317.0666667,321.1666667,325.5666667,329.8,334.2333333,337.9,341.4333333,344.6666667,348.0333333,351.0333333,354.2666667,357.5,360.6333333,363.6,366.7,369.9,373.0666667,293.0444444,366.7333333
TZA,11.71076767,12.06130729,12.42481937,12.80096749,13.18980357,13.59099458,14.00546399,14.43609054,14.88660759,15.35959472,15.85665387,16.37685369,16.91705916,17.47267329,18.04052946,18.61967148,19.2116392,19.81880108,20.44466471,21.09184579,21.76237074,22.45602619,23.17076767,23.90336758,24.65229058,25.41346015,26.18935764,26.99249718,27.83989049,28.74193272,29.70762362,30.72885414,31.77842402,32.81848611,33.82340935,34.78421088,35.7137627,36.63548544,37.58358546,38.58437796,39.6444107,40.76067735,41.93844209,43.18128697,44.49147099,45.8737277,47.32864642,48.8486611,50.42247799,52.04175999,53.70388575,55.41092459,57.16481711,58.96914541,60.8263231,62.73673628,64.69859901,31.22173652,60.84406826
UGA,35.06647815,36.23529353,37.47274411,38.76781943,40.1101096,41.50330814,42.94417697,44.40678645,45.85772984,47.27523147,48.6482108,49.98938992,51.33090936,52.71866273,54.18721285,55.75212952,57.40887343,59.14772534,60.95062309,62.807367,64.7125219,66.68000601,68.74165958,70.93974276,73.30275762,75.84465742,78.5516791,81.38998549,84.31054502,87.27744858,90.28796357,93.35313047,96.46875532,99.63282118,102.8491617,106.1113958,109.4336169,112.8661679,116.4756268,120.3106651,124.392633,128.7125169,133.2506882,137.9732546,142.8554126,147.8938091,153.097878,158.4700265,164.0152895,169.1359116,175.0132057,181.0632156,187.2816976,193.6631658,200.2038201,206.9018801,213.7590166,97.89130722,200.2562887
UKR,74.5725986,75.51474929,76.44066454,77.31824804,78.12537326,78.85096746,79.50367136,80.10529386,80.68813153,81.27515491,81.87417796,82.47693277,83.07097955,83.63704496,84.16153793,84.64046949,85.07966687,85.48698196,85.87426771,86.24978338,86.6850781,86.96642789,87.27712091,87.60507465,87.88642444,88.19711746,88.53542763,88.92897212,89.36394235,89.56934496,89.75657202,90.01513075,90.06509019,89.61947182,88.91395357,88.12840079,87.32908432,86.55206525,85.7397946,84.88107016,84.03187193,83.20243726,82.53003418,81.90630718,81.30268563,80.75764637,80.28127319,79.84913347,79.49544293,79.18024581,78.89611959,78.70140855,78.52240558,78.15074833,77.94773048,77.68931796,77.38983756,83.27713869,77.92926559
URY,14.69369215,14.87765398,15.0561593,15.22905954,15.39559479,15.55751914,15.71302137,15.85403954,15.9698663,16.05418238,16.10255971,16.12066621,16.12433436,16.13569306,16.17056336,16.23488173,16.32444863,16.43221346,16.54681179,16.65968461,16.76971775,16.87968232,16.98927551,17.09887441,17.20893612,17.31823792,17.42638556,17.53570449,17.64932008,17.76933493,17.89538338,18.02568278,18.15881042,18.29280654,18.42534567,18.55807908,18.68934979,18.81006742,18.90822763,18.97637413,19.00984459,19.01367272,19.0014684,18.9926637,19.00132556,19.0323563,19.08205348,19.14537767,19.21354702,19.28016798,19.34421209,19.40793624,19.4720889,19.53802994,19.60662781,19.6777854,19.75059993,17.58259647,19.60748105
USA,20.05587971,20.36672286,20.66195289,20.9509595,21.21452654,21.4609519,21.69591307,21.91362338,22.12882249,22.3881314,22.67298907,22.91701241,23.13679719,23.34915755,23.58051569,23.80565042,24.0462891,24.30243172,24.57211299,24.80903945,25.05371789,25.29370147,25.52604226,25.74801069,25.97718518,26.21836977,26.45376768,26.69506145,26.94836532,27.25451361,27.62114913,28.00689161,28.37865871,28.72880764,29.07295151,29.41316481,29.76942797,30.11848507,30.46634116,30.79730133,31.10362839,31.39354993,31.66453462,31.95894507,32.2548766,32.56739985,32.87861136,33.24368685,33.53639923,33.81701299,34.06909052,34.32588336,34.57089595,34.83195535,35.09621718,35.35487985,35.60776459,27.57625834,35.09435079
UZB,20.77421016,21.48118712,22.22437706,23.01125059,23.84518101,24.73173249,25.66395393,26.61752468,27.55958157,28.46739069,29.33017866,30.1566173,30.96753644,31.79382699,32.65782323,33.56633756,34.51212741,35.48662906,36.47593324,37.4700141,38.46629525,39.46889751,40.48239774,41.51381053,42.56770099,43.64240009,44.73407851,45.8420898,46.96550776,48.21344617,49.25246827,50.42078044,51.5796897,52.6022567,53.56135402,54.59567466,55.63469676,56.53737659,57.15009403,57.94640339,58.68464974,59.40726375,60.10260931,60.80007052,61.51151857,62.26669017,63.15937941,64.18147626,65.27362482,67.14245416,68.96897038,69.99177245,71.093559,72.30300893,73.57522332,74.86577339,76.13352139,46.97249821,73.58133521
