Code,Year,Conflict (deaths)
AFG,1990,1489.99929
AFG,1991,3370.000153
AFG,1992,4343.997795
AFG,1993,4097.000207
AFG,1994,8959.000461
AFG,1995,5508.000168
AFG,1996,3254.9995870000002
AFG,1997,6722.996878
AFG,1998,12065.009890000001
AFG,1999,5104.000043999999
AFG,2000,5429.002257
AFG,2001,5727.006858
AFG,2002,985.000023
AFG,2003,864.0000767999999
AFG,2004,1042.999637
AFG,2005,2078.000062
AFG,2006,5677.0012130000005
AFG,2007,8216.000975
AFG,2008,6748.999931
AFG,2009,7562.996178
AFG,2010,8117.000620000001
AFG,2011,9061.000023
AFG,2012,11332.99
AFG,2013,11816.97473
AFG,2014,17949.99611
AFG,2015,23661.95147
AFG,2016,28050.866789999996
AFG,2017,1662.000127
ALB,1990,0.0
ALB,1991,0.0
ALB,1992,1.0
ALB,1993,1.999999874
ALB,1994,18.00000016
ALB,1995,2.000000051
ALB,1996,7.999999405
ALB,1997,2025.997193
ALB,1998,7.000000204
ALB,1999,11.99999997
ALB,2000,0.999999856
ALB,2001,5.000000167
ALB,2002,1.000000003
ALB,2003,0.0
ALB,2004,3.9999999660000003
ALB,2005,0.0
ALB,2006,0.0
ALB,2007,0.0
ALB,2008,0.0
ALB,2009,0.0
ALB,2010,0.0
ALB,2011,0.0
ALB,2012,0.0
ALB,2013,0.0
ALB,2014,1.0
ALB,2015,0.0
ALB,2016,0.0
ALB,2017,0.0
DZA,1990,3.999999995
DZA,1991,75.99999971
DZA,1992,510.0000125
DZA,1993,826.0
DZA,1994,2428.000154
DZA,1995,3424.9992380000003
DZA,1996,1620.000164
DZA,1997,4904.99967
DZA,1998,4430.000811
DZA,1999,1518.99995
DZA,2000,2534.000207
DZA,2001,1330.000005
DZA,2002,1613.000229
DZA,2003,931.9999426
DZA,2004,576.9999903
DZA,2005,323.99999449999996
DZA,2006,405.9999934
DZA,2007,699.0000237
DZA,2008,505.0000125
DZA,2009,637.0000069
DZA,2010,318.0000018
DZA,2011,341.0000022
DZA,2012,289.0000013
DZA,2013,216.0000006
DZA,2014,113.999999
DZA,2015,114.0
DZA,2016,92.00000004
DZA,2017,134.99999630000002
ASM,1990,0.0
ASM,1991,0.0
ASM,1992,0.0
ASM,1993,0.0
ASM,1994,0.0
ASM,1995,0.0
ASM,1996,0.0
ASM,1997,0.0
ASM,1998,0.0
ASM,1999,0.0
ASM,2000,0.0
ASM,2001,0.0
ASM,2002,0.0
ASM,2003,1.000000005
ASM,2004,1.000000014
ASM,2005,2.00000001
ASM,2006,1.9999999730000002
ASM,2007,1.9999999590000002
ASM,2008,0.9999999959999999
ASM,2009,0.0
ASM,2010,0.0
ASM,2011,0.0
ASM,2012,0.0
ASM,2013,1.000000008
ASM,2014,0.0
ASM,2015,0.0
ASM,2016,0.0
ASM,2017,0.0
AND,1990,0.0
AND,1991,0.0
AND,1992,0.0
AND,1993,0.0
AND,1994,0.0
AND,1995,0.0
AND,1996,0.0
AND,1997,0.0
AND,1998,0.0
AND,1999,0.0
AND,2000,0.0
AND,2001,0.0
AND,2002,0.0
AND,2003,0.0
AND,2004,0.0
AND,2005,0.0
AND,2006,0.0
AND,2007,0.0
AND,2008,0.0
AND,2009,0.0
AND,2010,0.0
AND,2011,0.0
AND,2012,0.0
AND,2013,0.0
AND,2014,0.0
AND,2015,0.0
AND,2016,0.0
AND,2017,0.0
AGO,1990,2755.999916
AGO,1991,595.0000982999999
AGO,1992,2424.999911
AGO,1993,12398.03499
AGO,1994,4116.997104
AGO,1995,266.9999881
AGO,1996,93.000002
AGO,1997,2921.9979719999997
AGO,1998,14042.925269999998
AGO,1999,7265.968158
AGO,2000,3377.998233
AGO,2001,3067.001012
AGO,2002,599.9999911
AGO,2003,81.00000031
AGO,2004,49.99999999
AGO,2005,11.0
AGO,2006,12.00000007
AGO,2007,34.0
AGO,2008,5.0
AGO,2009,28.0
AGO,2010,13.99999996
AGO,2011,5.0
AGO,2012,4.0
AGO,2013,4.0
AGO,2014,0.0
AGO,2015,1.0000000009999999
AGO,2016,31.00000005
AGO,2017,55.99999981
ATG,1990,0.0
ATG,1991,0.0
ATG,1992,0.0
ATG,1993,0.0
ATG,1994,0.0
ATG,1995,0.0
ATG,1996,0.999999857
ATG,1997,0.0
ATG,1998,0.0
ATG,1999,0.0
ATG,2000,0.0
ATG,2001,0.0
ATG,2002,0.0
ATG,2003,0.0
ATG,2004,0.0
ATG,2005,0.0
ATG,2006,0.0
ATG,2007,0.0
ATG,2008,0.0
ATG,2009,0.0
ATG,2010,0.0
ATG,2011,0.0
ATG,2012,0.0
ATG,2013,0.0
ATG,2014,0.0
ATG,2015,0.0
ATG,2016,0.0
ATG,2017,0.0
ARG,1990,1.0
ARG,1991,1.0
ARG,1992,32.00000003
ARG,1993,0.0
ARG,1994,86.00000025
ARG,1995,0.0
ARG,1996,1.0
ARG,1997,3.0
ARG,1998,0.0
ARG,1999,0.0
ARG,2000,0.0
ARG,2001,0.0
ARG,2002,0.0
ARG,2003,0.0
ARG,2004,0.0
ARG,2005,0.0
ARG,2006,0.0
ARG,2007,0.0
ARG,2008,0.0
ARG,2009,0.0
ARG,2010,0.0
ARG,2011,0.0
ARG,2012,0.0
ARG,2013,0.0
ARG,2014,0.0
ARG,2015,0.0
ARG,2016,0.0
ARG,2017,0.0
ARM,1990,227.9999591
ARM,1991,251.0000472
ARM,1992,935.0012622000002
ARM,1993,288.0000199
ARM,1994,45.00000023
ARM,1995,11.00000001
ARM,1996,4.000000009
ARM,1997,4.568629424
ARM,1998,2.284314721
ARM,1999,10.95018625
ARM,2000,2.950186149
ARM,2001,6.613671853
ARM,2002,1.14215736
ARM,2003,3.426472085
ARM,2004,3.948993272
ARM,2005,1.0
ARM,2006,3.0131447560000004
ARM,2007,3.6928206539999997
ARM,2008,4.621763787
ARM,2009,5.355790782
ARM,2010,18.77454038
ARM,2011,8.593645984
ARM,2012,9.0
ARM,2013,6.00000006
ARM,2014,22.00000008
ARM,2015,51.00001835
ARM,2016,119.99998909999998
ARM,2017,0.0
AUS,1990,1.99999998
AUS,1991,4.000000015
AUS,1992,1.999999995
AUS,1993,0.0
AUS,1994,5.999999979
AUS,1995,0.0
AUS,1996,2.0
AUS,1997,0.0
AUS,1998,0.0
AUS,1999,0.0
AUS,2000,1.000000014
AUS,2001,1.000000008
AUS,2002,0.0
AUS,2003,0.0
AUS,2004,0.0
AUS,2005,0.0
AUS,2006,0.0
AUS,2007,0.0
AUS,2008,0.0
AUS,2009,2.000000022
AUS,2010,10.0
AUS,2011,11.0
AUS,2012,1.000000008
AUS,2013,0.0
AUS,2014,4.0
AUS,2015,3.0000000960000004
AUS,2016,0.0
AUS,2017,0.0
AUT,1990,0.0
AUT,1991,0.0
AUT,1992,0.0
AUT,1993,0.0
AUT,1994,0.0
AUT,1995,5.999999995
AUT,1996,0.0
AUT,1997,0.0
AUT,1998,0.0
AUT,1999,0.0
AUT,2000,0.0
AUT,2001,0.0
AUT,2002,0.0
AUT,2003,0.0
AUT,2004,0.0
AUT,2005,0.0
AUT,2006,0.0
AUT,2007,0.0
AUT,2008,0.0
AUT,2009,1.0000000009999999
AUT,2010,0.0
AUT,2011,0.0
AUT,2012,0.0
AUT,2013,1.9999997859999998
AUT,2014,0.0
AUT,2015,0.0
AUT,2016,0.0
AUT,2017,0.0
AZE,1990,199.00001980000002
AZE,1991,286.9999921
AZE,1992,3949.0081880000002
AZE,1993,3038.988162
AZE,1994,4650.020775999999
AZE,1995,53.99999987
AZE,1996,7.00000005
AZE,1997,30.0
AZE,1998,34.0
AZE,1999,18.00000007
AZE,2000,13.0
AZE,2001,8.605492095
AZE,2002,5.331465261
AZE,2003,12.907552699999998
AZE,2004,9.743081338
AZE,2005,24.0
AZE,2006,5.0
AZE,2007,12.0
AZE,2008,35.00000023
AZE,2009,8.0
AZE,2010,19.99999994
AZE,2011,21.0
AZE,2012,16.0
AZE,2013,11.0
AZE,2014,46.00000004
AZE,2015,63.00000066
AZE,2016,138.0000084
AZE,2017,0.0
BHS,1990,0.0
BHS,1991,0.0
BHS,1992,0.0
BHS,1993,0.0
BHS,1994,0.0
BHS,1995,0.0
BHS,1996,0.0
BHS,1997,0.999999987
BHS,1998,0.0
BHS,1999,0.0
BHS,2000,0.0
BHS,2001,0.0
BHS,2002,0.0
BHS,2003,0.0
BHS,2004,0.0
BHS,2005,0.0
BHS,2006,0.0
BHS,2007,0.0
BHS,2008,0.0
BHS,2009,0.0
BHS,2010,0.0
BHS,2011,0.0
BHS,2012,0.0
BHS,2013,0.0
BHS,2014,0.0
BHS,2015,0.0
BHS,2016,0.0
BHS,2017,0.0
BHR,1990,0.0
BHR,1991,0.999999985
BHR,1992,0.0
BHR,1993,0.0
BHR,1994,0.0
BHR,1995,0.999999985
BHR,1996,7.999999485
BHR,1997,4.9999997160000005
BHR,1998,0.0
BHR,1999,0.0
BHR,2000,0.0
BHR,2001,0.0
BHR,2002,0.0
BHR,2003,0.0
BHR,2004,0.0
BHR,2005,0.0
BHR,2006,0.0
BHR,2007,0.0
BHR,2008,0.999999992
BHR,2009,0.0
BHR,2010,0.0
BHR,2011,0.0
BHR,2012,4.999999821
BHR,2013,3.9999998289999996
BHR,2014,8.999999971
BHR,2015,5.000000212
BHR,2016,0.999999999
BHR,2017,10.99999876
BGD,1990,157.9999998
BGD,1991,164.0
BGD,1992,324.9999974
BGD,1993,12.0
BGD,1994,56.00000001
BGD,1995,41.00000001
BGD,1996,127.0000001
BGD,1997,19.0
BGD,1998,5.0
BGD,1999,31.00000001
BGD,2000,25.0
BGD,2001,60.99999999
BGD,2002,26.0
BGD,2003,10.0
BGD,2004,81.99999999
BGD,2005,137.9999999
BGD,2006,101.0
BGD,2007,19.0
BGD,2008,22.0
BGD,2009,20.0
BGD,2010,17.0
BGD,2011,9.0
BGD,2012,7.999999999
BGD,2013,26.0
BGD,2014,39.99999999
BGD,2015,102.0
BGD,2016,151.0000001
BGD,2017,118.99999960000001
BRB,1990,0.0
BRB,1991,0.0
BRB,1992,2.999999817
BRB,1993,0.0
BRB,1994,0.0
BRB,1995,0.0
BRB,1996,0.0
BRB,1997,0.0
BRB,1998,0.0
BRB,1999,0.0
BRB,2000,0.0
BRB,2001,0.0
BRB,2002,0.0
BRB,2003,0.0
BRB,2004,0.0
BRB,2005,0.0
BRB,2006,0.0
BRB,2007,0.0
BRB,2008,0.0
BRB,2009,0.0
BRB,2010,0.0
BRB,2011,0.0
BRB,2012,0.0
BRB,2013,0.0
BRB,2014,0.0
BRB,2015,0.0
BRB,2016,0.0
BRB,2017,0.0
BLR,1990,0.0
BLR,1991,0.0
BLR,1992,0.0
BLR,1993,0.0
BLR,1994,0.0
BLR,1995,0.0
BLR,1996,0.0
BLR,1997,1.0
BLR,1998,0.0
BLR,1999,0.0
BLR,2000,0.0
BLR,2001,0.0
BLR,2002,10.62993141
BLR,2003,9.335517634
BLR,2004,0.0
BLR,2005,0.0
BLR,2006,0.0
BLR,2007,7.1669865260000005
BLR,2008,11.58921497
BLR,2009,10.86777109
BLR,2010,7.666861027
BLR,2011,26.01864338
BLR,2012,0.0
BLR,2013,6.8981124089999994
BLR,2014,6.346881862
BLR,2015,0.0
BLR,2016,0.0
BLR,2017,0.0
BEL,1990,2.0
BEL,1991,1.0
BEL,1992,1.0000000009999999
BEL,1993,0.0
BEL,1994,0.0
BEL,1995,0.0
BEL,1996,0.0
BEL,1997,3.999999987
BEL,1998,0.0
BEL,1999,0.0
BEL,2000,0.0
BEL,2001,0.0
BEL,2002,0.0
BEL,2003,0.0
BEL,2004,0.0
BEL,2005,1.999999871
BEL,2006,0.0
BEL,2007,0.0
BEL,2008,0.0
BEL,2009,0.0
BEL,2010,0.0
BEL,2011,0.0
BEL,2012,1.0
BEL,2013,0.0
BEL,2014,4.000000007
BEL,2015,0.0
BEL,2016,70.00000023
BEL,2017,0.0
BLZ,1990,0.0
BLZ,1991,2.0000000140000003
BLZ,1992,0.999999943
BLZ,1993,0.0
BLZ,1994,0.0
BLZ,1995,0.0
BLZ,1996,0.0
BLZ,1997,0.0
BLZ,1998,67.00007251
BLZ,1999,3.99999982
BLZ,2000,12.99999278
BLZ,2001,0.0
BLZ,2002,0.0
BLZ,2003,0.0
BLZ,2004,0.0
BLZ,2005,3.000000144
BLZ,2006,0.0
BLZ,2007,0.0
BLZ,2008,0.0
BLZ,2009,0.0
BLZ,2010,5.999999979
BLZ,2011,0.0
BLZ,2012,0.0
BLZ,2013,0.0
BLZ,2014,0.0
BLZ,2015,0.0
BLZ,2016,0.0
BLZ,2017,0.0
BEN,1990,0.0
BEN,1991,0.0
BEN,1992,0.0
BEN,1993,0.0
BEN,1994,0.0
BEN,1995,0.0
BEN,1996,0.0
BEN,1997,0.0
BEN,1998,0.0
BEN,1999,0.0
BEN,2000,0.0
BEN,2001,0.0
BEN,2002,0.0
BEN,2003,0.0
BEN,2004,0.0
BEN,2005,0.0
BEN,2006,0.0
BEN,2007,0.0
BEN,2008,0.0
BEN,2009,1.0
BEN,2010,0.0
BEN,2011,0.0
BEN,2012,0.0
BEN,2013,4.999999995
BEN,2014,0.0
BEN,2015,3.000000006
BEN,2016,13.00000016
BEN,2017,12.99999994
BMU,1990,0.0
BMU,1991,0.0
BMU,1992,0.0
BMU,1993,0.0
BMU,1994,0.0
BMU,1995,0.0
BMU,1996,0.0
BMU,1997,0.0
BMU,1998,0.0
BMU,1999,0.0
BMU,2000,0.0
BMU,2001,0.0
BMU,2002,0.0
BMU,2003,0.0
BMU,2004,0.0
BMU,2005,0.0
BMU,2006,0.0
BMU,2007,0.0
BMU,2008,0.0
BMU,2009,0.0
BMU,2010,0.0
BMU,2011,0.0
BMU,2012,0.0
BMU,2013,0.0
BMU,2014,0.0
BMU,2015,0.0
BMU,2016,0.0
BMU,2017,0.0
BTN,1990,0.0
BTN,1991,0.0
BTN,1992,0.0
BTN,1993,0.0
BTN,1994,0.0
BTN,1995,0.0
BTN,1996,0.0
BTN,1997,4.0
BTN,1998,0.0
BTN,1999,0.0
BTN,2000,0.0
BTN,2001,0.0
BTN,2002,0.0
BTN,2003,0.0
BTN,2004,0.0
BTN,2005,0.0
BTN,2006,4.000000002
BTN,2007,0.0
BTN,2008,4.99999989
BTN,2009,0.0
BTN,2010,0.0
BTN,2011,0.0
BTN,2012,0.0
BTN,2013,0.0
BTN,2014,0.0
BTN,2015,0.0
BTN,2016,0.0
BTN,2017,0.0
BOL,1990,6.000000019
BOL,1991,6.999999976000001
BOL,1992,5.000000012
BOL,1993,0.0
BOL,1994,1.0
BOL,1995,0.0
BOL,1996,0.0
BOL,1997,3.999999999
BOL,1998,0.0
BOL,1999,0.0
BOL,2000,0.0
BOL,2001,0.0
BOL,2002,0.0
BOL,2003,0.0
BOL,2004,2.0
BOL,2005,0.0
BOL,2006,0.0
BOL,2007,0.0
BOL,2008,0.0
BOL,2009,0.0
BOL,2010,0.0
BOL,2011,0.0
BOL,2012,0.0
BOL,2013,0.0
BOL,2014,0.0
BOL,2015,0.0
BOL,2016,0.0
BOL,2017,0.0
BIH,1990,0.0
BIH,1991,27.0
BIH,1992,7718.987653
BIH,1993,5812.008934
BIH,1994,3143.000158
BIH,1995,9757.013205
BIH,1996,2.0
BIH,1997,4.999999988
BIH,1998,2.000000001
BIH,1999,1.0
BIH,2000,1.0
BIH,2001,0.0
BIH,2002,0.0
BIH,2003,0.0
BIH,2004,0.0
BIH,2005,0.0
BIH,2006,0.0
BIH,2007,1.0
BIH,2008,2.000000001
BIH,2009,0.0
BIH,2010,1.0
BIH,2011,0.0
BIH,2012,0.0
BIH,2013,0.0
BIH,2014,0.0
BIH,2015,4.000000001
BIH,2016,0.0
BIH,2017,0.0
BWA,1990,6.999999985
BWA,1991,0.0
BWA,1992,0.0
BWA,1993,0.0
BWA,1994,0.0
BWA,1995,0.0
BWA,1996,0.0
BWA,1997,0.0
BWA,1998,0.0
BWA,1999,0.0
BWA,2000,0.0
BWA,2001,0.0
BWA,2002,0.0
BWA,2003,0.0
BWA,2004,0.0
BWA,2005,0.0
BWA,2006,0.0
BWA,2007,0.0
BWA,2008,0.0
BWA,2009,0.0
BWA,2010,0.0
BWA,2011,0.0
BWA,2012,0.0
BWA,2013,0.0
BWA,2014,0.0
BWA,2015,0.0
BWA,2016,0.0
BWA,2017,0.0
BRA,1990,39.0
BRA,1991,26.00000008
BRA,1992,240.99988219999997
BRA,1993,61.0
BRA,1994,39.00000024
BRA,1995,31.99999971
BRA,1996,39.99999999
BRA,1997,33.99999995
BRA,1998,5.000000036
BRA,1999,17.99999981
BRA,2000,0.0
BRA,2001,12.00000001
BRA,2002,0.0
BRA,2003,0.0
BRA,2004,1.0
BRA,2005,35.0
BRA,2006,14.00000156
BRA,2007,4.0
BRA,2008,7.0
BRA,2009,0.0
BRA,2010,0.0
BRA,2011,0.9999999359999999
BRA,2012,11.99999997
BRA,2013,3.000000228
BRA,2014,4.000000005
BRA,2015,2.9999999980000003
BRA,2016,1.000000002
BRA,2017,0.0
BRN,1990,0.0
BRN,1991,0.0
BRN,1992,0.0
BRN,1993,0.0
BRN,1994,0.0
BRN,1995,0.0
BRN,1996,0.08083992
BRN,1997,0.047922649000000005
BRN,1998,0.044406664000000005
BRN,1999,0.053516885
BRN,2000,0.052194115
BRN,2001,0.03204078
BRN,2002,0.06813334900000001
BRN,2003,0.038563678
BRN,2004,0.026793542000000004
BRN,2005,0.055150464
BRN,2006,0.053544247999999996
BRN,2007,0.04514017
BRN,2008,0.051524695999999995
BRN,2009,0.120484552
BRN,2010,0.071970462
BRN,2011,0.0
BRN,2012,0.0
BRN,2013,0.0
BRN,2014,0.0
BRN,2015,0.0
BRN,2016,0.0
BRN,2017,0.0
BGR,1990,0.0
BGR,1991,0.0
BGR,1992,0.0
BGR,1993,0.0
BGR,1994,1.0
BGR,1995,3.0
BGR,1996,8.999999999
BGR,1997,0.0
BGR,1998,0.0
BGR,1999,0.0
BGR,2000,3.999999996
BGR,2001,0.0
BGR,2002,1.0
BGR,2003,0.0
BGR,2004,0.0
BGR,2005,0.0
BGR,2006,0.0
BGR,2007,0.0
BGR,2008,0.0
BGR,2009,0.0
BGR,2010,0.0
BGR,2011,0.0
BGR,2012,7.999999998
BGR,2013,0.0
BGR,2014,0.999999998
BGR,2015,0.0
BGR,2016,0.0
BGR,2017,0.0
BFA,1990,0.0
BFA,1991,1.0
BFA,1992,0.0
BFA,1993,0.0
BFA,1994,0.0
BFA,1995,0.0
BFA,1996,0.0
BFA,1997,0.0
BFA,1998,0.0
BFA,1999,0.0
BFA,2000,0.0
BFA,2001,0.0
BFA,2002,0.0
BFA,2003,0.0
BFA,2004,10.00000004
BFA,2005,0.0
BFA,2006,13.99999997
BFA,2007,0.0
BFA,2008,14.00000013
BFA,2009,0.0
BFA,2010,0.0
BFA,2011,2.999999999
BFA,2012,27.00000002
BFA,2013,2.999999999
BFA,2014,7.000000018
BFA,2015,25.00000023
BFA,2016,87.00000059
BFA,2017,99.00000143
BDI,1990,7.0
BDI,1991,394.9999934
BDI,1992,122.00000779999999
BDI,1993,5.0
BDI,1994,12764.86357
BDI,1995,13082.98732
BDI,1996,13870.85296
BDI,1997,13777.95628
BDI,1998,13095.0321
BDI,1999,13324.889459999999
BDI,2000,14136.812680000001
BDI,2001,13679.98615
BDI,2002,13231.9297
BDI,2003,13262.82259
BDI,2004,12763.822390000001
BDI,2005,12910.80761
BDI,2006,237.00000440000002
BDI,2007,34.99999954
BDI,2008,272.00001089999995
BDI,2009,48.00000386
BDI,2010,205.99995900000002
BDI,2011,197.99994630000003
BDI,2012,28.00000025
BDI,2013,24.99999974
BDI,2014,58.0000003
BDI,2015,660.000119
BDI,2016,365.9999662
BDI,2017,236.9999435
KHM,1990,377.0000011
KHM,1991,337.99997030000003
KHM,1992,257.0000048
KHM,1993,483.9999903
KHM,1994,797.000163
KHM,1995,743.9999994
KHM,1996,889.9999902000001
KHM,1997,554.9999291
KHM,1998,308.99999469999995
KHM,1999,0.999999999
KHM,2000,15.99999992
KHM,2001,4.000000011
KHM,2002,3.999999995
KHM,2003,2.000000001
KHM,2004,0.0
KHM,2005,0.0
KHM,2006,0.0
KHM,2007,2.0
KHM,2008,3.0000000019999997
KHM,2009,1.9999999990000001
KHM,2010,0.185852127
KHM,2011,10.0
KHM,2012,1.0
KHM,2013,0.0
KHM,2014,0.0
KHM,2015,4.999999997
KHM,2016,1.999999995
KHM,2017,1.0
CMR,1990,0.0
CMR,1991,36.00000058
CMR,1992,6.000000008
CMR,1993,0.0
CMR,1994,101.00000059999999
CMR,1995,4.999999988
CMR,1996,56.0
CMR,1997,5.999999989
CMR,1998,1.0
CMR,1999,1.0
CMR,2000,18.0000002
CMR,2001,0.0
CMR,2002,0.0
CMR,2003,0.0
CMR,2004,18.99999996
CMR,2005,48.00000043
CMR,2006,30.99999975
CMR,2007,66.00000005
CMR,2008,128.9999975
CMR,2009,18.99999993
CMR,2010,5.999999998
CMR,2011,17.00000007
CMR,2012,17.99999998
CMR,2013,14.00000005
CMR,2014,1124.000014
CMR,2015,1582.999888
CMR,2016,702.9999604
CMR,2017,446.00002530000006
CAN,1990,0.0
CAN,1991,0.0
CAN,1992,0.999999958
CAN,1993,0.0
CAN,1994,0.999999875
CAN,1995,2.00000012
CAN,1996,0.0
CAN,1997,0.0
CAN,1998,0.999999979
CAN,1999,0.0
CAN,2000,0.0
CAN,2001,0.0
CAN,2002,1.000000009
CAN,2003,0.0
CAN,2004,1.000000067
CAN,2005,0.0
CAN,2006,36.00000003
CAN,2007,29.9999998
CAN,2008,32.00000028
CAN,2009,32.00000035
CAN,2010,15.99999997
CAN,2011,0.0
CAN,2012,1.000000056
CAN,2013,0.0
CAN,2014,7.000000002999999
CAN,2015,0.0
CAN,2016,1.0
CAN,2017,0.0
CPV,1990,0.0
CPV,1991,0.0
CPV,1992,0.0
CPV,1993,0.0
CPV,1994,0.0
CPV,1995,0.0
CPV,1996,0.0
CPV,1997,0.0
CPV,1998,0.0
CPV,1999,0.0
CPV,2000,0.0
CPV,2001,0.0
CPV,2002,0.0
CPV,2003,0.0
CPV,2004,0.0
CPV,2005,0.0
CPV,2006,0.0
CPV,2007,0.0
CPV,2008,0.0
CPV,2009,0.0
CPV,2010,0.0
CPV,2011,0.0
CPV,2012,0.0
CPV,2013,0.0
CPV,2014,0.0
CPV,2015,0.0
CPV,2016,0.0
CPV,2017,0.0
CAF,1990,0.0
CAF,1991,3.000000013
CAF,1992,4.000000002
CAF,1993,4.0
CAF,1994,1.9999999880000001
CAF,1995,0.0
CAF,1996,1.999999997
CAF,1997,17.18067597
CAF,1998,17.18067597
CAF,1999,7.000000012
CAF,2000,14.00000006
CAF,2001,288.00000539999996
CAF,2002,384.9999423
CAF,2003,33.00000226
CAF,2004,86.36134734
CAF,2005,8.0
CAF,2006,195.9999745
CAF,2007,313.9999885
CAF,2008,120.9999957
CAF,2009,260.0000077
CAF,2010,306.000012
CAF,2011,111.0000027
CAF,2012,148.9999993
CAF,2013,4044.0042200000003
CAF,2014,4063.994692
CAF,2015,454.99998930000004
CAF,2016,486.99988679999996
CAF,2017,1879.0059670000003
TCD,1990,686.0
TCD,1991,135.00000319999998
TCD,1992,1367.000932
TCD,1993,313.000002
TCD,1994,526.9999897
TCD,1995,53.0
TCD,1996,4.999999999
TCD,1997,243.00003790000002
TCD,1998,224.0000039
TCD,1999,431.00000480000006
TCD,2000,1009.999998
TCD,2001,235.9999961
TCD,2002,299.9999975
TCD,2003,37.99999919
TCD,2004,208.9999821
TCD,2005,443.99978319999997
TCD,2006,2367.999717
TCD,2007,377.9999874
TCD,2008,1057.000014
TCD,2009,136.9999987
TCD,2010,4.0
TCD,2011,9.999999998
TCD,2012,2.000000001
TCD,2013,4.999999995
TCD,2014,15.99999988
TCD,2015,529.0000282999999
TCD,2016,29.00000003
TCD,2017,296.9999732
CHL,1990,7.999999999
CHL,1991,15.99999997
CHL,1992,12.00000001
CHL,1993,0.0
CHL,1994,0.0
CHL,1995,1.0
CHL,1996,2.0
CHL,1997,0.0
CHL,1998,0.0
CHL,1999,1.000000014
CHL,2000,0.999999877
CHL,2001,0.0
CHL,2002,0.0
CHL,2003,0.0
CHL,2004,0.0
CHL,2005,0.0
CHL,2006,0.0
CHL,2007,0.0
CHL,2008,0.0
CHL,2009,0.0
CHL,2010,0.0
CHL,2011,0.0
CHL,2012,0.0
CHL,2013,2.0
CHL,2014,1.0
CHL,2015,0.0
CHL,2016,0.0
CHL,2017,0.0
CHN,1990,24.00000002
CHN,1991,0.0
CHN,1992,10.0
CHN,1993,0.0
CHN,1994,21.0
CHN,1995,6.000000001
CHN,1996,22.99999999
CHN,1997,42.00000028
CHN,1998,100.000001
CHN,1999,305.00003829999997
CHN,2000,200.9999965
CHN,2001,524.9999806
CHN,2002,101.9657917
CHN,2003,1.0
CHN,2004,13.99999998
CHN,2005,25.00000006
CHN,2006,0.0
CHN,2007,19.99999998
CHN,2008,114.0000054
CHN,2009,392.9999817
CHN,2010,18.99999997
CHN,2011,55.99999835
CHN,2012,73.89587663
CHN,2013,212.6917099
CHN,2014,731.1216943
CHN,2015,336.06995489999997
CHN,2016,25.99999995
CHN,2017,0.0
COL,1990,1364.999996
COL,1991,1612.999799
COL,1992,2118.999898
COL,1993,257.0
COL,1994,1426.000183
COL,1995,1463.0000619999998
COL,1996,2007.999646
COL,1997,2044.999659
COL,1998,2047.0000969999999
COL,1999,2208.000097
COL,2000,2154.000125
COL,2001,2419.000184
COL,2002,3200.99997
COL,2003,1265.999957
COL,2004,1603.00001
COL,2005,1649.999963
COL,2006,661.9999958999999
COL,2007,422.9999933
COL,2008,336.99999760000003
COL,2009,526.0000066
COL,2010,498.00000030000007
COL,2011,269.9999995
COL,2012,387.00000719999997
COL,2013,277.0000023
COL,2014,292.0000015
COL,2015,246.9999988
COL,2016,75.99999981
COL,2017,0.0
COM,1990,0.0
COM,1991,0.0
COM,1992,1.000000002
COM,1993,0.0
COM,1994,0.0
COM,1995,0.0
COM,1996,0.0
COM,1997,56.00003027
COM,1998,0.0
COM,1999,0.0
COM,2000,0.0
COM,2001,0.0
COM,2002,0.0
COM,2003,0.0
COM,2004,0.0
COM,2005,0.0
COM,2006,0.0
COM,2007,0.0
COM,2008,0.0
COM,2009,0.0
COM,2010,0.0
COM,2011,0.0
COM,2012,0.0
COM,2013,0.0
COM,2014,0.0
COM,2015,0.0
COM,2016,0.0
COM,2017,0.0
COG,1990,0.0
COG,1991,0.0
COG,1992,1.9999999919999998
COG,1993,135.0
COG,1994,29.99999954
COG,1995,2.0
COG,1996,1.000000004
COG,1997,10414.23301
COG,1998,3784.001125
COG,1999,984.9987997000002
COG,2000,500.00000980000004
COG,2001,3.0
COG,2002,234.999995
COG,2003,43.99999969
COG,2004,8.999999967
COG,2005,15.00000024
COG,2006,0.0
COG,2007,1.9999999880000001
COG,2008,1.0
COG,2009,100.0000075
COG,2010,0.0
COG,2011,1.0
COG,2012,2.0
COG,2013,41.99999891
COG,2014,10.99999999
COG,2015,0.0
COG,2016,60.99999999
COG,2017,24.99999949
CRI,1990,0.0
CRI,1991,0.0
CRI,1992,0.0
CRI,1993,0.0
CRI,1994,1.0
CRI,1995,0.0
CRI,1996,1.0000000009999999
CRI,1997,1.999999995
CRI,1998,0.0
CRI,1999,0.0
CRI,2000,0.0
CRI,2001,1.000000002
CRI,2002,0.0
CRI,2003,0.0
CRI,2004,0.0
CRI,2005,0.0
CRI,2006,0.0
CRI,2007,0.0
CRI,2008,0.0
CRI,2009,0.0
CRI,2010,0.0
CRI,2011,0.0
CRI,2012,0.0
CRI,2013,0.0
CRI,2014,0.0
CRI,2015,0.0
CRI,2016,0.0
CRI,2017,0.0
